"concentration","value","compound"
3.39794000867204,0.135,"Blank"
3.39794000867204,0.13,"cccp_PA14 WT"
3.39794000867204,0.262,"cccp_PA14 WT"
3.39794000867204,0.201,"cccp_PA14 WT"
3.09691001300806,0.278,"Blank"
3.09691001300806,0.141,"cccp_PA14 WT"
3.09691001300806,0.261,"cccp_PA14 WT"
3.09691001300806,0.186,"cccp_PA14 WT"
2.79588001734408,0.094,"Blank"
2.79588001734408,0.138,"cccp_PA14 WT"
2.79588001734408,0.212,"cccp_PA14 WT"
2.79588001734408,0.119,"cccp_PA14 WT"
2.49485002168009,0.057,"Blank"
2.49485002168009,0.066,"cccp_PA14 WT"
2.49485002168009,0.09,"cccp_PA14 WT"
2.49485002168009,0.076,"cccp_PA14 WT"
2.19382002601611,0.04,"Blank"
2.19382002601611,0.083,"cccp_PA14 WT"
2.19382002601611,0.11,"cccp_PA14 WT"
2.19382002601611,0.104,"cccp_PA14 WT"
1.89279003035213,0.04,"Blank"
1.89279003035213,0.405,"cccp_PA14 WT"
1.89279003035213,0.371,"cccp_PA14 WT"
1.89279003035213,0.379,"cccp_PA14 WT"
1.59176003468815,0.04,"Blank"
1.59176003468815,0.522,"cccp_PA14 WT"
1.59176003468815,0.512,"cccp_PA14 WT"
1.59176003468815,0.481,"cccp_PA14 WT"
1.29073003902417,0.039,"Blank"
1.29073003902417,0.552,"cccp_PA14 WT"
1.29073003902417,0.513,"cccp_PA14 WT"
1.29073003902417,0.554,"cccp_PA14 WT"
0.989700043360188,0.039,"Blank"
0.989700043360188,0.541,"cccp_PA14 WT"
0.989700043360188,0.549,"cccp_PA14 WT"
0.989700043360188,0.514,"cccp_PA14 WT"
0.688670047696207,0.04,"Blank"
0.688670047696207,0.584,"cccp_PA14 WT"
0.688670047696207,0.56,"cccp_PA14 WT"
0.688670047696207,0.565,"cccp_PA14 WT"
0.387640052032226,0.039,"Blank"
0.387640052032226,0.597,"cccp_PA14 WT"
0.387640052032226,0.592,"cccp_PA14 WT"
0.387640052032226,0.597,"cccp_PA14 WT"
-Inf,0.04,"Blank"
-Inf,0.704,"cccp_PA14 WT"
-Inf,0.691,"cccp_PA14 WT"
-Inf,0.656,"cccp_PA14 WT"
